customer_id,customer_type,customer_name,gender,birth_date,age,city,province,latitude,longitude,vehicle_id,vehicle_type,vehicle_brand,vehicle_year,vehicle_age,plate_region,organization_name,transaction_id,transaction_date,last_payment_date,payment_status,sw_amount,penalty_amount,claim_id,claim_count,claim_amount,journal_amount,inflation_rate,weather_condition,economic_index,segment,renewal_probability,cross_sell_score,retention_score,churn_risk,preferred_channel,last_campaign,campaign_response,predicted_revenue,data_quality_score
CUST001988,Individual,Arif Rahayu,Male,1987-11-19,39,Singaraja,Bali,-8.134822,115.158327,VEH001988,Passenger Car,Toyota,2013,13,DK,,TRX001988,2023-07-30,2022-10-07,Due Soon,147931,0,,0,0,147931,3.63,Sunny,87.6,Standard,0.368,0.366,0.601,0.514,SMS,Renewal Reminder,Clicked,133643.8,0.827
CUST001989,Individual,Hendra Nugroho,Male,1950-11-20,76,Sidoarjo,Jawa Timur,-7.480328,112.77295,VEH001989,Passenger Car,Nissan,2019,7,S,,TRX001989,2025-04-14,2022-06-10,Paid,161379,0,,0,0,161379,5.16,Heavy Rain,104.1,Growth,0.729,0.626,0.525,0.419,Mobile App,Renewal Reminder,Opened,137894.8,0.937
CUST001990,Individual,Deny Gunawan,Male,1996-10-17,30,Palembang,Sumatera Selatan,-2.941435,104.74903,VEH001990,Commercial Vehicle,Isuzu,2021,5,BG,,TRX001990,2023-05-25,2022-06-07,Paid,300714,0,,0,0,300714,2.02,Sunny,106.0,Standard,0.45,0.506,0.586,0.418,Call Center,MTPL Cross-sell,No Response,203726.0,0.827
CUST001991,Individual,Wahyu Setiawan,Male,1991-07-15,35,Sukabumi,Jawa Barat,-6.866419,106.863893,VEH001991,Passenger Car,Mitsubishi,2021,5,T,,TRX001991,2026-02-12,2022-06-24,Due Soon,179868,0,,0,0,179868,2.55,Sunny,80.3,Standard,0.748,0.531,0.39,0.459,Call Center,MTPL Cross-sell,Converted,263604.4,0.957
CUST001992,Individual,Arif Hidayat,Male,1961-11-09,65,Sidoarjo,Jawa Timur,-7.420579,112.64771,VEH001992,Passenger Car,Mitsubishi,2006,20,M,,TRX001992,2026-03-16,2024-09-03,Overdue,152682,100000,CLM001992,3,20000000,252682,4.01,Sunny,112.9,Standard,0.368,0.418,0.334,0.485,Mobile App,No Campaign,Not Contacted,167457.4,0.761
CUST001993,Individual,Bambang Gunawan,Male,1994-02-08,32,Bekasi,Jawa Barat,-6.31951,106.947137,VEH001993,Truck,Isuzu,2019,7,D,,TRX001993,2025-12-30,2022-07-05,Paid,557486,0,CLM001993,4,25000000,557486,5.44,Sunny,108.7,Growth,0.74,0.531,0.466,0.301,SMS,No Campaign,Not Contacted,1266992.6,0.752
CUST001994,Individual,Dian Wahyudi,Female,1964-01-21,62,Denpasar,Bali,-8.624708,115.264868,VEH001994,Motorcycle,Honda,2005,21,DK,,TRX001994,2025-11-14,2024-06-29,Paid,42830,0,CLM001994,1,50000000,42830,2.25,Sunny,108.3,At Risk,0.146,0.085,0.302,0.966,SMS,Renewal Reminder,No Response,7661.6,0.911
CUST001995,Individual,Rizki Saputra,Male,1997-03-24,29,Dumai,Riau,1.596117,101.388682,VEH001995,Commercial Vehicle,Mitsubishi,2011,15,BM,,TRX001995,2026-03-11,2025-08-27,Overdue,238574,50000,,0,0,288574,4.85,Rainy,89.9,Standard,0.405,0.216,0.355,0.421,Mobile App,No Campaign,Not Contacted,117688.5,0.954
CUST001996,Organization,Organization 1996,N/A,,,Dumai,Riau,1.622026,101.407312,VEH001996,Passenger Car,Mitsubishi,2026,0,BM,PT Perdana 1996,TRX001996,2024-01-02,2023-12-06,Paid,145476,0,,0,0,145476,2.49,Sunny,84.2,Growth,0.659,0.675,0.499,0.393,WhatsApp,MTPL Cross-sell,Not Contacted,137820.4,0.848
CUST001997,Organization,Organization 1997,N/A,,,Cirebon,Jawa Barat,-6.681572,108.613338,VEH001997,Motorcycle,Yamaha,2008,18,D,PT Perdana 1997,TRX001997,2025-06-09,2024-11-30,Installment,32596,50000,CLM001997,1,25000000,82596,4.2,Rainy,99.6,Standard,0.312,0.318,0.439,0.529,Mobile App,Renewal Reminder,No Response,32654.2,0.902
CUST001998,Individual,Eko Wijaya,Male,1958-06-21,68,Cirebon,Jawa Barat,-6.727554,108.580782,VEH001998,Passenger Car,Suzuki,2006,20,E,,TRX001998,2024-10-07,2023-06-23,Paid,168034,0,,0,0,168034,4.37,Rainy,94.9,At Risk,0.075,0.393,0.189,0.897,Email,Renewal Reminder,No Response,19030.2,0.805
CUST001999,Individual,Dimas Nugroho,Male,1990-10-15,36,Solo,Jawa Tengah,-7.584639,110.783871,VEH001999,Truck,Mercedes-Benz,2026,0,AD,,TRX001999,2024-02-09,2022-06-17,Paid,535066,0,,0,0,535066,3.39,Cloudy,95.3,Standard,0.382,0.619,0.324,0.402,Email,No Campaign,Not Contacted,297002.5,0.918
CUST002000,Individual,Lestari Gunawan,Female,1953-02-11,73,Malang,Jawa Timur,-7.982083,112.567402,VEH002000,Truck,Isuzu,2010,16,AE,,TRX002000,2024-12-02,2024-08-25,Overdue,553672,0,,0,0,553672,2.66,Rainy,106.2,Growth,0.683,0.62,0.563,0.24,SMS,No Campaign,Not Contacted,851917.2,0.897
CUST002001,Individual,Gilang Hidayat,Male,1965-04-09,61,Depok,Jawa Barat,-6.442467,106.763819,VEH002001,Commercial Vehicle,Toyota,2012,14,Z,,TRX002001,2024-01-29,2023-12-10,Paid,245838,0,,0,0,245838,2.05,Cloudy,97.7,Growth,0.484,0.42,0.735,0.414,Email,MTPL Cross-sell,Opened,214761.1,0.837
CUST002002,Individual,Yuni Nugroho,Female,1972-07-12,54,Semarang,Jawa Tengah,-6.889519,110.377979,VEH002002,Passenger Car,Nissan,2007,19,G,,TRX002002,2026-04-10,2025-01-20,Overdue,168676,50000,,0,0,218676,2.5,Rainy,106.3,Premium,0.878,0.705,0.959,0.147,WhatsApp,No Campaign,Not Contacted,384619.3,0.915
CUST002003,Individual,Hendra Hidayat,Male,1956-08-23,70,Kediri,Jawa Timur,-7.853018,112.027905,VEH002003,Passenger Car,Mitsubishi,2023,3,N,,TRX002003,2024-08-24,2023-03-04,Due Soon,139210,0,,0,0,139210,2.06,Cloudy,91.7,Growth,0.584,0.749,0.512,0.43,Email,No Campaign,Not Contacted,306794.2,0.848
CUST002004,Individual,Yuni Gunawan,Female,1993-07-23,33,Bukittinggi,Sumatera Barat,-0.253506,100.343462,VEH002004,Motorcycle,Kawasaki,2011,15,BA,,TRX002004,2026-01-23,2025-07-07,Due Soon,38587,0,,0,0,38587,1.55,Rainy,91.8,At Risk,0.316,0.172,0.099,0.602,Email,MTPL Cross-sell,Clicked,14153.7,0.809
CUST002005,Organization,Organization 2005,N/A,,,Depok,Jawa Barat,-6.406689,106.887668,VEH002005,Bus,Scania,2012,14,T,Koperasi Abadi 2005,TRX002005,2023-01-01,2022-06-13,Due Soon,916346,0,,0,0,916346,2.27,Sunny,109.9,Standard,0.457,0.57,0.305,0.4,Mobile App,No Campaign,Not Contacted,1129334.9,0.922
CUST002006,Individual,Gilang Hartono,Male,1959-12-17,67,Bukittinggi,Sumatera Barat,-0.236204,100.445003,VEH002006,Motorcycle,TVS,2017,9,BA,,TRX002006,2023-11-01,2023-06-13,Due Soon,43681,0,,0,0,43681,1.91,Sunny,108.3,At Risk,0.372,0.177,0.256,0.873,Email,MTPL Cross-sell,No Response,10869.5,0.842
CUST002007,Individual,Dian Sari,Female,1988-04-20,38,Jakarta Timur,DKI Jakarta,-6.277243,106.829387,VEH002007,Bus,Hino,2013,13,B,,TRX002007,2026-04-12,2026-01-07,Paid,865554,0,,0,0,865554,2.3,Cloudy,86.0,At Risk,0.079,0.195,0.264,0.639,WhatsApp,No Campaign,Not Contacted,355557.0,0.901
CUST002008,Organization,Organization 2008,N/A,,,Denpasar,Bali,-8.618084,115.203021,VEH002008,Commercial Vehicle,Daihatsu,2020,6,DK,PT Mandiri 2008,TRX002008,2025-02-23,2024-07-31,Overdue,261769,50000,,0,0,311769,2.84,Sunny,112.6,At Risk,0.323,0.085,0.252,0.897,Mobile App,No Campaign,Not Contacted,138129.3,0.963
CUST002009,Individual,Novi Susanto,Female,2000-08-13,26,Pematangsiantar,Sumatera Utara,2.98678,99.006166,VEH002009,Motorcycle,TVS,2026,0,BK,,TRX002009,2025-01-29,2024-10-24,Paid,36977,0,,0,0,36977,4.85,Sunny,93.2,At Risk,0.281,0.358,0.089,0.885,Call Center,Renewal Reminder,No Response,19788.7,0.901
CUST002010,Organization,Organization 2010,N/A,,,Madiun,Jawa Timur,-7.589774,111.497863,VEH002010,Motorcycle,TVS,2006,20,AE,Koperasi Karya 2010,TRX002010,2025-02-12,2024-12-21,Overdue,43271,100000,,0,0,143271,3.49,Cloudy,85.7,At Risk,0.118,0.181,0.184,0.582,Call Center,No Campaign,Not Contacted,16783.5,0.916
CUST002011,Individual,Irwan Wahyudi,Male,1995-11-24,31,Manado,Sulawesi Utara,1.474028,124.766874,VEH002011,Commercial Vehicle,Isuzu,2013,13,DB,,TRX002011,2026-04-07,2023-11-05,Due Soon,258935,0,,0,0,258935,2.57,Sunny,114.5,Growth,0.508,0.687,0.524,0.089,Mobile App,MTPL Cross-sell,No Response,469258.2,0.971
CUST002012,Individual,Sari Rahayu,Female,1990-04-24,36,Palembang,Sumatera Selatan,-2.901566,104.697389,VEH002012,Motorcycle,Kawasaki,2018,8,BG,,TRX002012,2025-09-16,2022-06-20,Paid,43046,0,,0,0,43046,4.84,Sunny,107.3,Standard,0.541,0.444,0.454,0.279,Call Center,Renewal Reminder,Converted,43143.5,0.895
CUST002013,Individual,Putri Susanto,Female,1974-04-18,52,Semarang,Jawa Tengah,-7.039801,110.367752,VEH002013,Passenger Car,Toyota,2013,13,AA,,TRX002013,2023-04-23,2022-10-30,Due Soon,134286,0,,0,0,134286,3.08,Cloudy,114.5,Standard,0.66,0.379,0.431,0.337,SMS,No Campaign,Not Contacted,66735.4,0.944
CUST002014,Individual,Nurul Saputra,Female,1966-11-19,60,Banjarmasin,Kalimantan Selatan,-3.271082,114.636136,VEH002014,Passenger Car,Wuling,2016,10,DA,,TRX002014,2025-12-21,2023-11-01,Due Soon,177296,0,CLM002014,5,20000000,177296,3.51,Sunny,87.5,Growth,0.703,0.583,0.725,0.185,Call Center,No Campaign,Not Contacted,221148.0,0.814
CUST002015,Individual,Dedi Hartono,Male,1997-10-11,29,Palembang,Sumatera Selatan,-3.001059,104.775844,VEH002015,Motorcycle,Honda,2013,13,BG,,TRX002015,2024-12-23,2024-08-21,Overdue,40461,25000,,0,0,65461,2.97,Cloudy,94.9,Standard,0.321,0.25,0.507,0.138,SMS,MTPL Cross-sell,Not Contacted,26357.8,0.771
CUST002016,Individual,Yuni Gunawan,Female,1965-07-19,61,Bekasi,Jawa Barat,-6.184513,106.957356,VEH002016,Passenger Car,Nissan,2019,7,T,,TRX002016,2023-03-23,2022-07-01,Due Soon,147533,0,CLM002016,2,25000000,147533,2.32,Heavy Rain,95.0,Growth,0.48,0.529,0.524,0.391,Call Center,Renewal Reminder,No Response,230093.9,0.936
CUST002017,Individual,Teguh Sari,Male,1950-07-17,76,Bandar Lampung,Lampung,-5.456056,105.284993,VEH002017,Motorcycle,TVS,2019,7,BE,,TRX002017,2023-09-30,2023-07-09,Overdue,38656,0,CLM002017,3,30000000,38656,3.11,Rainy,91.5,At Risk,0.362,0.286,0.065,0.721,WhatsApp,Renewal Reminder,No Response,24583.7,0.912
CUST002018,Individual,Rudi Putra,Male,1991-08-03,35,Prabumulih,Sumatera Selatan,-3.436625,104.199519,VEH002018,Motorcycle,Honda,2016,10,BG,,TRX002018,2025-05-21,2023-07-29,Paid,31764,0,,0,0,31764,1.82,Rainy,103.5,At Risk,0.29,0.125,0.104,0.559,Email,MTPL Cross-sell,Not Contacted,9471.7,0.805
CUST002019,Individual,Rizki Pratama,Male,1997-05-05,29,Prabumulih,Sumatera Selatan,-3.415861,104.164056,VEH002019,Motorcycle,Yamaha,2021,5,BG,,TRX002019,2026-06-03,2024-05-04,Overdue,41941,50000,CLM002019,5,30000000,91941,4.75,Rainy,102.0,Growth,0.61,0.623,0.539,0.114,Email,No Campaign,Not Contacted,89855.9,0.902
CUST002020,Individual,Maya Saputra,Female,1980-07-24,46,Jakarta Timur,DKI Jakarta,-6.258377,106.976124,VEH002020,Motorcycle,Yamaha,2024,2,B,,TRX002020,2024-03-01,2022-07-26,Installment,41857,25000,,0,0,66857,2.46,Cloudy,95.9,Growth,0.739,0.74,0.558,0.253,Call Center,MTPL Cross-sell,Clicked,59957.2,0.858
CUST002021,Individual,Ani Susanto,Female,1980-11-09,46,Bandar Lampung,Lampung,-5.409119,105.226876,VEH002021,Motorcycle,Honda,2023,3,BE,,TRX002021,2024-06-29,2023-01-26,Due Soon,32127,0,,0,0,32127,4.24,Cloudy,108.0,Growth,0.506,0.604,0.654,0.053,SMS,No Campaign,Not Contacted,48944.7,0.762
CUST002022,Individual,Faisal Susanto,Male,2005-06-25,21,Dumai,Riau,1.645058,101.498969,VEH002022,Motorcycle,Kawasaki,2005,21,BM,,TRX002022,2023-03-01,2022-10-08,Paid,32057,0,,0,0,32057,3.91,Sunny,114.2,Standard,0.672,0.437,0.551,0.501,Call Center,Renewal Reminder,Opened,40406.4,0.873
CUST002023,Individual,Sinta Nugroho,Female,1990-02-23,36,Singkawang,Kalimantan Barat,0.861536,109.049055,VEH002023,Motorcycle,TVS,2006,20,KB,,TRX002023,2024-06-11,2023-08-29,Overdue,42748,0,,0,0,42748,4.24,Rainy,88.8,At Risk,0.255,0.18,0.106,0.663,SMS,MTPL Cross-sell,Not Contacted,12021.9,0.887
CUST002024,Organization,Organization 2024,N/A,,,Palembang,Sumatera Selatan,-3.040125,104.772259,VEH002024,Motorcycle,TVS,2017,9,BG,Yayasan Karya 2024,TRX002024,2026-05-16,2023-11-09,Due Soon,32417,0,,0,0,32417,4.88,Sunny,105.7,Standard,0.347,0.425,0.521,0.304,Call Center,No Campaign,Not Contacted,36882.5,0.778
CUST002025,Individual,Ayu Saputra,Female,1952-03-25,74,Jakarta Pusat,DKI Jakarta,-6.200636,106.78261,VEH002025,Motorcycle,Kawasaki,2022,4,B,,TRX002025,2025-04-28,2024-04-21,Due Soon,36193,0,,0,0,36193,3.18,Cloudy,87.5,At Risk,0.06,0.372,0.31,0.598,Mobile App,Renewal Reminder,No Response,14500.7,0.836
CUST002026,Individual,Teguh Gunawan,Male,1972-02-20,54,Pekalongan,Jawa Tengah,-6.830789,109.632746,VEH002026,Passenger Car,Daihatsu,2010,16,K,,TRX002026,2025-09-11,2024-10-06,Due Soon,173864,0,,0,0,173864,4.83,Cloudy,82.0,Standard,0.399,0.249,0.449,0.288,Email,Renewal Reminder,Opened,167005.3,0.816
CUST002027,Individual,Deny Saputra,Male,1970-09-24,56,Madiun,Jawa Timur,-7.583557,111.473357,VEH002027,Passenger Car,Honda,2008,18,S,,TRX002027,2025-05-22,2023-03-02,Paid,151039,0,,0,0,151039,4.86,Rainy,95.6,Standard,0.466,0.254,0.568,0.546,WhatsApp,No Campaign,Not Contacted,124187.1,0.778
CUST002028,Individual,Fitri Wahyudi,Female,1983-12-19,43,Mataram,Nusa Tenggara Barat,-8.568306,116.100916,VEH002028,Motorcycle,Yamaha,2022,4,DR,,TRX002028,2024-04-17,2023-03-15,Due Soon,44670,0,,0,0,44670,1.65,Sunny,102.4,At Risk,0.284,0.36,0.117,0.835,Email,MTPL Cross-sell,Not Contacted,13287.7,0.904
CUST002029,Individual,Budi Setiawan,Male,1989-06-21,37,Sidoarjo,Jawa Timur,-7.399019,112.762082,VEH002029,Motorcycle,TVS,2010,16,S,,TRX002029,2025-10-28,2025-03-11,Paid,38046,0,,0,0,38046,3.3,Sunny,98.2,Standard,0.533,0.34,0.437,0.39,Mobile App,No Campaign,Not Contacted,43360.7,0.946
CUST002030,Individual,Bambang Sari,Male,1992-05-27,34,Jayapura,Papua,-2.498547,140.670371,VEH002030,Motorcycle,Honda,2024,2,PA,,TRX002030,2024-09-04,2023-04-14,Paid,39487,0,CLM002030,2,5000000,39487,3.58,Sunny,96.4,Standard,0.562,0.457,0.351,0.242,Email,MTPL Cross-sell,Clicked,26966.5,0.816
CUST002031,Individual,Bayu Wijaya,Male,1951-01-04,75,Dumai,Riau,1.598926,101.411436,VEH002031,Passenger Car,Hyundai,2010,16,BM,,TRX002031,2024-08-08,2023-08-11,Installment,150013,0,,0,0,150013,4.64,Rainy,92.3,Standard,0.431,0.407,0.62,0.477,Email,No Campaign,Not Contacted,211468.2,0.852
CUST002032,Individual,Dewi Saputra,Female,1962-08-02,64,Madiun,Jawa Timur,-7.568384,111.592793,VEH002032,Motorcycle,Honda,2006,20,AE,,TRX002032,2026-03-05,2024-07-07,Installment,43810,100000,,0,0,143810,2.91,Rainy,110.8,At Risk,0.095,0.17,0.26,0.789,Mobile App,MTPL Cross-sell,Converted,18965.4,0.935
CUST002033,Individual,Lia Wahyudi,Female,1994-02-23,32,Pematangsiantar,Sumatera Utara,2.934398,99.137999,VEH002033,Passenger Car,Honda,2021,5,BA,,TRX002033,2026-02-21,2025-02-23,Due Soon,181097,0,,0,0,181097,1.85,Cloudy,107.6,Growth,0.761,0.456,0.691,0.237,Call Center,MTPL Cross-sell,Not Contacted,321921.1,0.864
CUST002034,Individual,Rudi Saputra,Male,1981-12-26,45,Jakarta Pusat,DKI Jakarta,-6.144635,106.755622,VEH002034,Motorcycle,TVS,2014,12,B,,TRX002034,2023-04-02,2023-01-09,Overdue,44040,50000,,0,0,94040,1.65,Sunny,111.5,At Risk,0.361,0.377,0.348,0.927,Email,Renewal Reminder,Clicked,22563.9,0.763
CUST002035,Individual,Rini Kusuma,Female,1965-02-24,61,Jakarta Barat,DKI Jakarta,-6.22019,106.758834,VEH002035,Truck,Hino,2020,6,B,,TRX002035,2023-01-09,2022-06-24,Installment,528754,0,,0,0,528754,5.03,Rainy,104.6,Premium,0.979,0.645,0.843,0.033,Call Center,Renewal Reminder,Converted,2106339.0,0.806
CUST002036,Organization,Organization 2036,N/A,,,Sukabumi,Jawa Barat,-6.919255,106.920654,VEH002036,Passenger Car,Hyundai,2009,17,F,PT Makmur 2036,TRX002036,2025-10-25,2023-01-11,Paid,129720,0,CLM002036,4,45000000,129720,3.67,Sunny,100.6,Standard,0.457,0.427,0.569,0.212,Email,No Campaign,Not Contacted,115617.0,0.97
CUST002037,Individual,Yuni Wahyudi,Female,1996-04-07,30,Palembang,Sumatera Selatan,-3.008245,104.767994,VEH002037,Passenger Car,Wuling,2009,17,BG,,TRX002037,2024-02-09,2022-10-12,Overdue,137723,25000,,0,0,162723,4.31,Rainy,91.2,Standard,0.392,0.438,0.32,0.515,Call Center,Renewal Reminder,Clicked,105910.1,0.821
CUST002038,Individual,Deny Santoso,Male,2000-03-24,26,Bogor,Jawa Barat,-6.55064,106.902275,VEH002038,Passenger Car,Honda,2013,13,Z,,TRX002038,2023-08-04,2022-06-07,Overdue,178175,100000,,0,0,278175,3.34,Cloudy,97.4,Standard,0.392,0.372,0.304,0.224,Mobile App,Renewal Reminder,Converted,138267.4,0.896
CUST002039,Organization,Organization 2039,N/A,,,Padang,Sumatera Barat,-0.954462,100.346772,VEH002039,Passenger Car,Nissan,2011,15,BA,Koperasi Maju 2039,TRX002039,2025-07-12,2023-03-29,Paid,144371,0,,0,0,144371,4.39,Sunny,112.1,Standard,0.566,0.621,0.416,0.499,Email,MTPL Cross-sell,No Response,196734.2,0.764
CUST002040,Organization,Organization 2040,N/A,,,Bogor,Jawa Barat,-6.592509,106.836672,VEH002040,Commercial Vehicle,Isuzu,2024,2,F,UD Maju 2040,TRX002040,2025-09-19,2022-07-05,Paid,282586,0,,0,0,282586,5.48,Rainy,96.5,At Risk,0.282,0.062,0.112,0.921,Call Center,MTPL Cross-sell,Clicked,138385.4,0.781
CUST002041,Individual,Gilang Pratama,Male,1986-11-20,40,Singkawang,Kalimantan Barat,0.924176,108.947454,VEH002041,Passenger Car,Honda,2022,4,KB,,TRX002041,2023-02-17,2022-10-29,Overdue,173132,50000,,0,0,223132,2.81,Rainy,114.6,Standard,0.347,0.463,0.542,0.284,SMS,No Campaign,Not Contacted,149207.3,0.938
CUST002042,Individual,Eko Wahyudi,Male,1981-02-20,45,Mataram,Nusa Tenggara Barat,-8.651265,116.141754,VEH002042,Passenger Car,Daihatsu,2019,7,DR,,TRX002042,2023-11-02,2022-09-07,Paid,185645,0,,0,0,185645,3.73,Cloudy,90.9,Growth,0.545,0.485,0.763,0.338,Call Center,No Campaign,Not Contacted,250254.8,0.987
CUST002043,Organization,Organization 2043,N/A,,,Malang,Jawa Timur,-7.936269,112.646935,VEH002043,Motorcycle,Kawasaki,2005,21,N,Yayasan Utama 2043,TRX002043,2023-03-25,2023-01-20,Paid,32970,0,,0,0,32970,3.69,Cloudy,84.8,Growth,0.755,0.797,0.646,0.191,Email,MTPL Cross-sell,Converted,57025.5,0.948
CUST002044,Individual,Yuni Sari,Female,2002-11-04,24,Medan,Sumatera Utara,3.625092,98.646783,VEH002044,Motorcycle,TVS,2013,13,BK,,TRX002044,2023-07-25,2023-06-16,Due Soon,43199,0,CLM002044,5,20000000,43199,5.23,Sunny,94.3,Standard,0.31,0.493,0.495,0.377,WhatsApp,MTPL Cross-sell,No Response,47073.1,0.921
CUST002045,Individual,Ayu Pratama,Female,1998-09-22,28,Cirebon,Jawa Barat,-6.705945,108.583822,VEH002045,Motorcycle,Kawasaki,2014,12,F,,TRX002045,2026-05-06,2026-01-31,Overdue,43166,0,CLM002045,3,10000000,43166,4.01,Sunny,106.0,Standard,0.652,0.238,0.613,0.308,WhatsApp,MTPL Cross-sell,No Response,39499.2,0.797
CUST002046,Individual,Gilang Kusuma,Male,1977-01-02,49,Jakarta Selatan,DKI Jakarta,-6.317466,106.756434,VEH002046,Motorcycle,Honda,2022,4,B,,TRX002046,2023-08-08,2022-09-03,Due Soon,34922,0,CLM002046,2,45000000,34922,3.61,Rainy,99.7,Standard,0.671,0.483,0.367,0.161,Mobile App,No Campaign,Not Contacted,43079.5,0.94
CUST002047,Individual,Indah Saputra,Female,2005-01-24,21,Batam,Kepulauan Riau,0.974629,103.955078,VEH002047,Motorcycle,Honda,2006,20,BP,,TRX002047,2026-04-21,2025-08-24,Paid,40008,0,,0,0,40008,1.97,Cloudy,97.9,Standard,0.356,0.637,0.325,0.495,Email,Renewal Reminder,Opened,29328.3,0.79
CUST002048,Individual,Lestari Santoso,Female,1983-03-13,43,Padang,Sumatera Barat,-0.894762,100.292178,VEH002048,Passenger Car,Toyota,2011,15,BA,,TRX002048,2026-03-05,2022-09-21,Overdue,142787,0,,0,0,142787,3.86,Sunny,113.4,Growth,0.757,0.443,0.487,0.16,SMS,Renewal Reminder,Not Contacted,244840.8,0.94
CUST002049,Organization,Organization 2049,N/A,,,Prabumulih,Sumatera Selatan,-3.50073,104.24786,VEH002049,Passenger Car,Nissan,2024,2,BG,UD Utama 2049,TRX002049,2023-05-14,2022-08-21,Paid,178800,0,,0,0,178800,4.48,Sunny,110.4,Growth,0.647,0.422,0.523,0.142,SMS,No Campaign,Not Contacted,362216.6,0.864
CUST002050,Organization,Organization 2050,N/A,,,Pekanbaru,Riau,0.570063,101.455882,VEH002050,Commercial Vehicle,Daihatsu,2013,13,BM,Koperasi Abadi 2050,TRX002050,2023-03-13,2022-12-06,Paid,258058,0,,0,0,258058,1.9,Sunny,95.8,Standard,0.742,0.399,0.481,0.313,Email,MTPL Cross-sell,No Response,361776.9,0.767
CUST002051,Individual,Budi Wijaya,Male,1963-12-24,63,Denpasar,Bali,-8.578718,115.182277,VEH002051,Motorcycle,TVS,2017,9,DK,,TRX002051,2025-12-19,2023-03-22,Due Soon,32416,0,,0,0,32416,5.33,Cloudy,80.3,Growth,0.745,0.741,0.604,0.097,Email,MTPL Cross-sell,No Response,54628.3,0.809
CUST002052,Individual,Novi Saputra,Female,1969-04-25,57,Surabaya,Jawa Timur,-7.211011,112.736453,VEH002052,Passenger Car,Mitsubishi,2018,8,M,,TRX002052,2026-05-18,2023-05-11,Paid,138684,0,,0,0,138684,3.89,Sunny,100.5,Growth,0.443,0.73,0.664,0.419,SMS,No Campaign,Not Contacted,316864.3,0.905
CUST002053,Individual,Sinta Wijaya,Female,1993-08-03,33,Kediri,Jawa Timur,-7.751995,112.023303,VEH002053,Motorcycle,TVS,2024,2,N,,TRX002053,2026-05-23,2026-01-16,Paid,44342,0,,0,0,44342,1.73,Sunny,84.1,At Risk,0.395,0.324,0.238,0.766,SMS,No Campaign,Not Contacted,19070.7,0.895
CUST002054,Individual,Nurul Kusuma,Female,2002-06-18,24,Denpasar,Bali,-8.63854,115.175302,VEH002054,Motorcycle,Honda,2024,2,DK,,TRX002054,2023-01-11,2023-01-06,Paid,34117,0,,0,0,34117,3.84,Rainy,94.3,Standard,0.478,0.35,0.666,0.101,WhatsApp,Renewal Reminder,Clicked,20499.2,0.837
CUST002055,Individual,Arif Gunawan,Male,1985-05-01,41,Cimahi,Jawa Barat,-6.872094,107.58033,VEH002055,Motorcycle,Honda,2013,13,Z,,TRX002055,2023-08-24,2023-03-25,Paid,45496,0,,0,0,45496,3.14,Cloudy,113.2,Growth,0.8,0.476,0.649,0.303,Mobile App,Renewal Reminder,Clicked,61815.2,0.804
CUST002056,Individual,Novi Wijaya,Female,1951-05-17,75,Pekanbaru,Riau,0.535102,101.393408,VEH002056,Motorcycle,Suzuki,2006,20,BM,,TRX002056,2023-12-16,2022-12-27,Paid,42423,0,,0,0,42423,4.52,Rainy,104.8,At Risk,0.092,0.171,0.164,0.572,Email,Renewal Reminder,Converted,25257.7,0.757
CUST002057,Individual,Hendra Kusuma,Male,1952-03-23,74,Palembang,Sumatera Selatan,-2.913192,104.682142,VEH002057,Commercial Vehicle,Mitsubishi,2015,11,BG,,TRX002057,2023-10-21,2022-12-25,Due Soon,242353,0,,0,0,242353,5.19,Rainy,104.0,Growth,0.685,0.597,0.722,0.092,Mobile App,MTPL Cross-sell,Opened,601242.7,0.784
CUST002058,Organization,Organization 2058,N/A,,,Cirebon,Jawa Barat,-6.6912,108.516234,VEH002058,Truck,UD Trucks,2013,13,T,Yayasan Karya 2058,TRX002058,2026-04-22,2023-03-31,Due Soon,581773,0,CLM002058,3,10000000,581773,1.94,Rainy,114.9,Growth,0.723,0.605,0.481,0.141,Email,Renewal Reminder,Opened,1049946.4,0.797
CUST002059,Individual,Arif Hidayat,Male,1974-01-14,52,Jakarta Selatan,DKI Jakarta,-6.260425,106.819179,VEH002059,Motorcycle,Kawasaki,2007,19,B,,TRX002059,2023-09-28,2022-11-29,Paid,32274,0,,0,0,32274,3.66,Cloudy,101.3,At Risk,0.218,0.237,0.301,0.934,Call Center,Renewal Reminder,Not Contacted,7683.0,0.973
CUST002060,Individual,Dian Hartono,Female,1955-01-17,71,Surabaya,Jawa Timur,-7.301151,112.77164,VEH002060,Passenger Car,Honda,2020,6,W,,TRX002060,2024-10-04,2024-09-27,Paid,170328,0,,0,0,170328,3.46,Sunny,86.8,At Risk,0.074,0.198,0.206,0.619,SMS,No Campaign,Not Contacted,41340.5,0.926
CUST002061,Individual,Lia Hartono,Female,1961-09-20,65,Bandar Lampung,Lampung,-5.462854,105.203168,VEH002061,Passenger Car,Suzuki,2009,17,BE,,TRX002061,2024-06-20,2024-01-07,Due Soon,152007,0,,0,0,152007,4.62,Sunny,108.6,Growth,0.657,0.553,0.489,0.091,Mobile App,MTPL Cross-sell,Not Contacted,189068.9,0.797
